Order Date,Sales,Profit,Quantity,Discount,Customer ID,Order ID,Region,State/Province,Segment,Ship Mode,Sub-Category
2023-01-25,974.15,49.87,7,0.2,CUST-0035,ORD-2023-01749,West,California,Consumer,Second Class,Storage
2023-01-25,146.58,13.53,2,0.05,CUST-0035,ORD-2023-01749,West,California,Consumer,Second Class,Storage
2023-01-25,278.66,37.64,2,0.0,CUST-0098,ORD-2023-03821,West,California,Home Office,Standard Class,Chairs
2023-01-25,24.78,4.76,4,0.2,CUST-0098,ORD-2023-03821,West,California,Home Office,Standard Class,Paper
2023-01-26,289.68,40.27,8,0.0,CUST-0027,ORD-2023-00035,East,Massachusetts,Consumer,Standard Class,Storage
2023-01-26,44.18,6.69,1,0.15,CUST-0027,ORD-2023-00035,East,Massachusetts,Consumer,Standard Class,Furnishings
2023-01-26,102.52,15.4,4,0.15,CUST-0027,ORD-2023-00035,East,Massachusetts,Consumer,Standard Class,Accessories
2023-01-26,8.74,1.39,1,0.15,CUST-0227,ORD-2023-00234,West,Oregon,Consumer,Second Class,Paper
2023-01-26,73.16,14.81,4,0.1,CUST-0227,ORD-2023-00234,West,Oregon,Consumer,Second Class,Paper
2023-01-26,82.08,16.48,5,0.15,CUST-0381,ORD-2023-00480,East,Massachusetts,Consumer,Standard Class,Paper
2023-01-26,12.88,3.94,1,0.0,CUST-0381,ORD-2023-00480,East,Massachusetts,Consumer,Standard Class,Paper
2023-01-26,1804.34,59.56,4,0.15,CUST-0142,ORD-2023-01138,Central,Ohio,Home Office,Standard Class,Tables
2023-01-26,38.95,10.19,2,0.05,CUST-0411,ORD-2023-01585,West,California,Consumer,Standard Class,Paper
2023-01-26,488.91,30.7,7,0.2,CUST-0411,ORD-2023-01585,West,California,Consumer,Standard Class,Furnishings
2023-01-26,29.03,6.85,3,0.05,CUST-0411,ORD-2023-01585,West,California,Consumer,Standard Class,Binders
2023-01-26,708.64,88.5,3,0.15,CUST-0370,ORD-2023-01685,East,Pennsylvania,Consumer,Standard Class,Chairs
2023-01-26,5503.31,414.3,7,0.15,CUST-0370,ORD-2023-01685,East,Pennsylvania,Consumer,Standard Class,Phones
2023-01-26,1784.15,248.22,7,0.0,CUST-0129,ORD-2023-01708,Central,Illinois,Home Office,First Class,Appliances
2023-01-26,1032.51,221.96,1,0.05,CUST-0129,ORD-2023-01708,Central,Illinois,Home Office,First Class,Phones
2023-01-26,929.83,35.26,5,0.1,CUST-0129,ORD-2023-01708,Central,Illinois,Home Office,First Class,Tables
2023-01-26,490.58,109.27,8,0.0,CUST-0129,ORD-2023-01708,Central,Illinois,Home Office,First Class,Accessories
2023-01-27,1655.17,249.45,2,0.0,CUST-0077,ORD-2023-00182,Central,Illinois,Home Office,Second Class,Phones
2023-01-27,199.62,14.97,1,0.3,CUST-0136,ORD-2023-00517,Central,Ohio,Consumer,Standard Class,Appliances
2023-01-27,257.65,23.26,2,0.1,CUST-0122,ORD-2023-03327,South,Florida,Corporate,Standard Class,Storage
2023-01-27,105.4,28.65,2,0.05,CUST-0122,ORD-2023-03327,South,Florida,Corporate,Standard Class,Binders
2023-01-27,2624.51,131.51,5,0.15,CUST-0122,ORD-2023-03327,South,Florida,Corporate,Standard Class,Bookcases
2023-01-27,2141.56,238.55,7,0.2,CUST-0122,ORD-2023-03327,South,Florida,Corporate,Standard Class,Appliances
2023-01-27,1519.44,78.29,2,0.3,CUST-0159,ORD-2023-04085,Central,Illinois,Home Office,Standard Class,Phones
2023-01-27,205.35,23.71,1,0.0,CUST-0444,ORD-2023-05086,South,Georgia,Consumer,Second Class,Furnishings
2023-01-27,142.1,31.79,5,0.1,CUST-0444,ORD-2023-05086,South,Georgia,Consumer,Second Class,Binders
2023-01-27,470.49,69.53,4,0.0,CUST-0444,ORD-2023-05086,South,Georgia,Consumer,Second Class,Storage
2023-01-28,332.9,43.31,1,0.05,CUST-0257,ORD-2023-00566,West,California,Corporate,Standard Class,Phones
2023-01-28,701.98,115.87,4,0.15,CUST-0257,ORD-2023-00566,West,California,Corporate,Standard Class,Phones
2023-01-28,1298.81,12.86,7,0.15,CUST-0257,ORD-2023-00566,West,California,Corporate,Standard Class,Bookcases
2023-01-28,133.32,22.05,2,0.15,CUST-0257,ORD-2023-00566,West,California,Corporate,Standard Class,Accessories
2023-01-28,434.37,68.61,7,0.1,CUST-0446,ORD-2023-00572,West,Oregon,Consumer,Standard Class,Accessories
2023-01-28,249.99,42.62,8,0.1,CUST-0385,ORD-2023-01063,West,Washington,Corporate,Standard Class,Paper
2023-01-28,278.27,88.64,7,0.0,CUST-0385,ORD-2023-01063,West,Washington,Corporate,Standard Class,Paper
2023-01-28,599.59,59.85,1,0.0,CUST-0385,ORD-2023-01063,West,Washington,Corporate,Standard Class,Bookcases
2023-01-28,424.54,83.32,8,0.05,CUST-0385,ORD-2023-01063,West,Washington,Corporate,Standard Class,Binders
2023-01-28,243.28,47.08,3,0.0,CUST-0106,ORD-2023-01992,East,Massachusetts,Consumer,Standard Class,Accessories
2023-01-28,126.41,21.07,4,0.05,CUST-0106,ORD-2023-01992,East,Massachusetts,Consumer,Standard Class,Accessories
2023-01-28,74.92,17.91,7,0.05,CUST-0106,ORD-2023-01992,East,Massachusetts,Consumer,Standard Class,Binders
2023-01-28,121.33,15.59,4,0.2,CUST-0297,ORD-2023-03029,East,New York,Consumer,Second Class,Binders
2023-01-29,111.54,25.7,6,0.0,CUST-0321,ORD-2023-00177,South,Georgia,Consumer,Second Class,Binders
2023-01-29,84.37,17.29,2,0.0,CUST-0321,ORD-2023-00177,South,Georgia,Consumer,Second Class,Binders
2023-01-29,1124.42,79.64,4,0.15,CUST-0384,ORD-2023-01576,West,Oregon,Consumer,Second Class,Chairs
2023-01-29,765.47,86.88,4,0.0,CUST-0132,ORD-2023-04118,West,California,Home Office,Standard Class,Chairs
2023-01-29,4310.04,445.89,6,0.1,CUST-0132,ORD-2023-04118,West,California,Home Office,Standard Class,Phones
2023-01-29,2474.09,608.54,5,0.0,CUST-0132,ORD-2023-04118,West,California,Home Office,Standard Class,Copiers
2023-01-30,216.96,17.54,7,0.1,CUST-0389,ORD-2023-01532,East,New York,Corporate,Standard Class,Storage
2023-01-30,191.34,44.39,2,0.0,CUST-0171,ORD-2023-04465,Central,Ohio,Consumer,Standard Class,Accessories
2023-01-30,609.22,45.48,3,0.05,CUST-0171,ORD-2023-04465,Central,Ohio,Consumer,Standard Class,Machines
2023-01-30,385.27,35.91,2,0.15,CUST-0277,ORD-2023-04515,Central,Ohio,Consumer,Standard Class,Chairs
2023-01-30,101.14,27.17,5,0.05,CUST-0277,ORD-2023-04515,Central,Ohio,Consumer,Standard Class,Paper
2023-01-30,1614.72,75.02,5,0.15,CUST-0432,ORD-2023-04546,West,California,Consumer,First Class,Bookcases
2023-01-30,2530.87,323.56,7,0.0,CUST-0026,ORD-2023-04721,West,California,Home Office,Standard Class,Appliances
2023-01-30,726.32,116.53,2,0.0,CUST-0026,ORD-2023-04721,West,California,Home Office,Standard Class,Appliances
2023-01-30,1399.53,72.32,6,0.1,CUST-0026,ORD-2023-04721,West,California,Home Office,Standard Class,Bookcases
2023-01-30,1489.5,211.89,6,0.15,CUST-0026,ORD-2023-04721,West,California,Home Office,Standard Class,Appliances
2023-01-31,69.88,12.95,3,0.15,CUST-0281,ORD-2023-00898,East,Pennsylvania,Corporate,Standard Class,Binders
2023-01-31,2501.23,177.22,7,0.15,CUST-0281,ORD-2023-00898,East,Pennsylvania,Corporate,Standard Class,Chairs
2023-01-31,3955.38,558.97,6,0.0,CUST-0024,ORD-2023-01204,East,Pennsylvania,Consumer,Standard Class,Machines
2023-01-31,4916.97,419.3,7,0.1,CUST-0024,ORD-2023-01204,East,Pennsylvania,Consumer,Standard Class,Phones
2023-01-31,190.23,6.88,4,0.15,CUST-0024,ORD-2023-01204,East,Pennsylvania,Consumer,Standard Class,Storage
2023-01-31,377.95,48.57,3,0.0,CUST-0024,ORD-2023-01204,East,Pennsylvania,Consumer,Standard Class,Storage
2023-02-01,1326.34,96.79,2,0.2,CUST-0135,ORD-2023-02708,South,Florida,Consumer,Standard Class,Phones
2023-02-01,374.98,66.88,7,0.0,CUST-0135,ORD-2023-02708,South,Florida,Consumer,Standard Class,Accessories
2023-02-01,623.17,48.08,6,0.05,CUST-0135,ORD-2023-02708,South,Florida,Consumer,Standard Class,Furnishings
2023-02-01,495.19,78.98,4,0.0,CUST-0135,ORD-2023-02708,South,Florida,Consumer,Standard Class,Chairs
2023-02-01,3408.34,20.34,8,0.1,CUST-0054,ORD-2023-03948,Central,Illinois,Consumer,Standard Class,Bookcases
2023-02-01,623.67,16.54,5,0.2,CUST-0054,ORD-2023-03948,Central,Illinois,Consumer,Standard Class,Chairs
2023-02-01,196.78,45.65,4,0.05,CUST-0437,ORD-2023-04014,Central,Michigan,Consumer,First Class,Accessories
2023-02-01,59.27,12.87,6,0.1,CUST-0437,ORD-2023-04014,Central,Michigan,Consumer,First Class,Binders
2023-02-01,2385.0,461.68,6,0.0,CUST-0437,ORD-2023-04014,Central,Michigan,Consumer,First Class,Appliances
2023-02-01,60.52,14.49,3,0.0,CUST-0437,ORD-2023-04014,Central,Michigan,Consumer,First Class,Accessories
2023-02-02,200.85,18.96,3,0.2,CUST-0244,ORD-2023-00381,South,Texas,Corporate,Standard Class,Storage
2023-02-02,7391.18,948.64,5,0.2,CUST-0315,ORD-2023-01380,East,Pennsylvania,Consumer,Standard Class,Copiers
2023-02-02,56.52,14.41,8,0.1,CUST-0315,ORD-2023-01380,East,Pennsylvania,Consumer,Standard Class,Paper
2023-02-02,2355.65,240.08,5,0.0,CUST-0315,ORD-2023-01380,East,Pennsylvania,Consumer,Standard Class,Bookcases
2023-02-02,1254.75,211.5,6,0.15,CUST-0315,ORD-2023-01380,East,Pennsylvania,Consumer,Standard Class,Appliances
2023-02-02,216.87,37.16,3,0.0,CUST-0334,ORD-2023-01608,West,Washington,Consumer,Second Class,Storage
2023-02-02,882.84,73.07,8,0.05,CUST-0334,ORD-2023-01608,West,Washington,Consumer,Second Class,Furnishings
2023-02-02,2569.73,417.78,6,0.0,CUST-0334,ORD-2023-01608,West,Washington,Consumer,Second Class,Machines
2023-02-02,1211.17,-44.69,8,0.3,CUST-0334,ORD-2023-01608,West,Washington,Consumer,Second Class,Tables
2023-02-02,1610.27,190.26,5,0.05,CUST-0353,ORD-2023-01940,Central,Michigan,Consumer,Standard Class,Bookcases
2023-02-02,632.67,82.78,4,0.0,CUST-0353,ORD-2023-01940,Central,Michigan,Consumer,Standard Class,Furnishings
2023-02-02,126.96,19.93,4,0.15,CUST-0201,ORD-2023-03530,East,New York,Consumer,Standard Class,Binders
2023-02-02,417.87,37.37,4,0.05,CUST-0201,ORD-2023-03530,East,New York,Consumer,Standard Class,Storage
2023-02-02,2172.85,39.83,4,0.15,CUST-0201,ORD-2023-03530,East,New York,Consumer,Standard Class,Tables
2023-02-03,1616.34,231.34,6,0.05,CUST-0322,ORD-2023-00080,East,New York,Consumer,Second Class,Phones
2023-02-03,2351.64,252.64,3,0.05,CUST-0220,ORD-2023-00138,West,California,Consumer,Standard Class,Tables
2023-02-03,255.47,31.84,2,0.0,CUST-0220,ORD-2023-00138,West,California,Consumer,Standard Class,Storage
2023-02-03,732.96,-10.2,2,0.2,CUST-0182,ORD-2023-00626,West,Washington,Consumer,Second Class,Tables
2023-02-03,1080.01,78.42,2,0.15,CUST-0182,ORD-2023-00626,West,Washington,Consumer,Second Class,Tables
2023-02-03,380.8,24.92,5,0.2,CUST-0182,ORD-2023-00626,West,Washington,Consumer,Second Class,Accessories
2023-02-03,815.61,146.28,5,0.05,CUST-0255,ORD-2023-00683,East,New York,Consumer,Standard Class,Appliances
2023-02-03,880.02,59.32,3,0.1,CUST-0255,ORD-2023-00683,East,New York,Consumer,Standard Class,Chairs
2023-02-03,478.26,53.55,6,0.1,CUST-0255,ORD-2023-00683,East,New York,Consumer,Standard Class,Accessories
2023-02-03,1521.76,112.7,8,0.05,CUST-0255,ORD-2023-00683,East,New York,Consumer,Standard Class,Furnishings
2023-02-03,4955.56,1033.54,4,0.1,CUST-0157,ORD-2023-00751,East,Pennsylvania,Corporate,Second Class,Copiers
2023-02-03,782.92,125.2,7,0.05,CUST-0428,ORD-2023-02097,West,California,Corporate,Standard Class,Storage
2023-02-03,36.85,8.76,7,0.0,CUST-0428,ORD-2023-02097,West,California,Corporate,Standard Class,Paper
2023-02-03,307.7,80.13,7,0.0,CUST-0428,ORD-2023-02097,West,California,Corporate,Standard Class,Paper
2023-02-03,2135.77,206.25,8,0.0,CUST-0428,ORD-2023-02097,West,California,Corporate,Standard Class,Bookcases
2023-02-03,23.16,3.93,1,0.1,CUST-0011,ORD-2023-03536,South,Georgia,Consumer,Second Class,Accessories
2023-02-03,256.01,46.14,8,0.0,CUST-0011,ORD-2023-03536,South,Georgia,Consumer,Second Class,Accessories
2023-02-03,3164.18,183.8,7,0.05,CUST-0011,ORD-2023-03536,South,Georgia,Consumer,Second Class,Chairs
2023-02-03,5001.06,999.8,8,0.0,CUST-0435,ORD-2023-04400,West,California,Corporate,Standard Class,Copiers
2023-02-04,18.04,2.59,3,0.3,CUST-0178,ORD-2023-00951,Central,Michigan,Consumer,First Class,Paper
2023-02-04,1169.99,120.54,6,0.1,CUST-0178,ORD-2023-00951,Central,Michigan,Consumer,First Class,Bookcases
2023-02-04,45.88,7.15,1,0.1,CUST-0096,ORD-2023-02467,Central,Ohio,Corporate,First Class,Binders
2023-02-04,126.37,32.72,6,0.05,CUST-0096,ORD-2023-02467,Central,Ohio,Corporate,First Class,Binders
2023-02-04,2371.63,168.61,4,0.2,CUST-0096,ORD-2023-02467,Central,Ohio,Corporate,First Class,Machines
2023-02-04,5509.16,167.97,8,0.1,CUST-0096,ORD-2023-02467,Central,Ohio,Corporate,First Class,Tables
2023-02-04,1604.97,346.81,8,0.0,CUST-0069,ORD-2023-02475,West,Oregon,Consumer,Standard Class,Phones
2023-02-04,120.2,21.17,4,0.15,CUST-0069,ORD-2023-02475,West,Oregon,Consumer,Standard Class,Paper
2023-02-04,3765.51,1010.8,5,0.0,CUST-0069,ORD-2023-02475,West,Oregon,Consumer,Standard Class,Copiers
2023-02-04,101.72,29.88,5,0.0,CUST-0209,ORD-2023-03490,East,Massachusetts,Corporate,Standard Class,Paper
2023-02-04,958.33,136.34,7,0.1,CUST-0068,ORD-2023-04289,Central,Illinois,Corporate,First Class,Furnishings
2023-02-05,248.16,25.9,1,0.0,CUST-0280,ORD-2023-00568,South,Georgia,Consumer,Standard Class,Chairs
2023-02-05,56.39,6.49,2,0.2,CUST-0148,ORD-2023-01235,South,Texas,Home Office,Standard Class,Binders
2023-02-05,2049.93,361.49,2,0.0,CUST-0148,ORD-2023-01235,South,Texas,Home Office,Standard Class,Phones
2023-02-05,1337.66,7.31,8,0.2,CUST-0148,ORD-2023-01235,South,Texas,Home Office,Standard Class,Chairs
2023-02-05,409.4,96.05,7,0.0,CUST-0408,ORD-2023-03955,West,Oregon,Consumer,Second Class,Binders
2023-02-05,1172.94,100.74,3,0.2,CUST-0103,ORD-2023-04052,East,Pennsylvania,Corporate,Standard Class,Appliances
2023-02-05,4227.65,301.58,6,0.1,CUST-0103,ORD-2023-04052,East,Pennsylvania,Corporate,Standard Class,Tables
2023-02-05,6066.67,730.33,4,0.15,CUST-0103,ORD-2023-04052,East,Pennsylvania,Corporate,Standard Class,Copiers
2023-02-05,163.51,22.85,4,0.15,CUST-0103,ORD-2023-04052,East,Pennsylvania,Corporate,Standard Class,Binders
2023-02-06,190.12,21.21,6,0.05,CUST-0056,ORD-2023-01986,West,Oregon,Consumer,Standard Class,Furnishings
2023-02-06,1220.74,110.23,7,0.05,CUST-0056,ORD-2023-01986,West,Oregon,Consumer,Standard Class,Storage
2023-02-06,1523.23,53.9,7,0.15,CUST-0014,ORD-2023-02003,West,California,Corporate,First Class,Bookcases
2023-02-07,49.04,13.87,3,0.0,CUST-0156,ORD-2023-01484,South,Texas,Consumer,Standard Class,Paper
2023-02-07,121.32,15.53,7,0.05,CUST-0156,ORD-2023-01484,South,Texas,Consumer,Standard Class,Accessories
2023-02-07,107.58,14.56,3,0.1,CUST-0156,ORD-2023-01484,South,Texas,Consumer,Standard Class,Binders
2023-02-07,151.81,26.04,2,0.05,CUST-0127,ORD-2023-02722,West,California,Consumer,Second Class,Accessories
2023-02-07,899.54,128.6,5,0.05,CUST-0127,ORD-2023-02722,West,California,Consumer,Second Class,Appliances
2023-02-07,11.94,2.33,1,0.1,CUST-0147,ORD-2023-04865,South,Georgia,Consumer,Standard Class,Paper
2023-02-08,2651.21,112.93,6,0.05,CUST-0084,ORD-2023-02803,South,Florida,Consumer,First Class,Chairs
2023-02-08,53.17,13.47,3,0.0,CUST-0060,ORD-2023-03037,East,Pennsylvania,Consumer,Standard Class,Binders
2023-02-08,122.81,14.59,1,0.1,CUST-0060,ORD-2023-03037,East,Pennsylvania,Consumer,Standard Class,Chairs
2023-02-08,1073.36,37.3,5,0.05,CUST-0060,ORD-2023-03037,East,Pennsylvania,Consumer,Standard Class,Tables
2023-02-08,1110.97,117.68,8,0.0,CUST-0060,ORD-2023-03037,East,Pennsylvania,Consumer,Standard Class,Chairs
2023-02-08,2623.27,240.02,5,0.1,CUST-0056,ORD-2023-03387,Central,Ohio,Corporate,Standard Class,Chairs
2023-02-08,212.48,34.76,7,0.05,CUST-0056,ORD-2023-03387,Central,Ohio,Corporate,Standard Class,Binders
2023-02-08,404.37,34.1,5,0.05,CUST-0056,ORD-2023-03387,Central,Ohio,Corporate,Standard Class,Chairs
2023-02-08,385.87,6.83,2,0.05,CUST-0056,ORD-2023-03387,Central,Ohio,Corporate,Standard Class,Tables
2023-02-08,3857.0,369.05,8,0.2,CUST-0071,ORD-2023-04178,Central,Ohio,Home Office,Standard Class,Phones
2023-02-08,162.19,24.38,1,0.15,CUST-0071,ORD-2023-04178,Central,Ohio,Home Office,Standard Class,Furnishings
2023-02-08,260.49,23.16,8,0.15,CUST-0071,ORD-2023-04178,Central,Ohio,Home Office,Standard Class,Accessories
2023-02-08,2119.97,157.52,3,0.15,CUST-0345,ORD-2023-04641,West,Washington,Home Office,Standard Class,Tables
2023-02-08,544.32,8.66,4,0.3,CUST-0345,ORD-2023-04641,West,Washington,Home Office,Standard Class,Appliances
2023-02-09,64.55,7.59,1,0.0,CUST-0357,ORD-2023-00694,East,Massachusetts,Consumer,Second Class,Furnishings
2023-02-09,8039.14,1279.62,6,0.1,CUST-0357,ORD-2023-00694,East,Massachusetts,Consumer,Second Class,Copiers
2023-02-09,245.02,19.82,3,0.0,CUST-0357,ORD-2023-00694,East,Massachusetts,Consumer,Second Class,Storage
2023-02-09,2340.67,185.17,5,0.05,CUST-0357,ORD-2023-00694,East,Massachusetts,Consumer,Second Class,Machines
2023-02-09,110.68,24.25,3,0.0,CUST-0160,ORD-2023-01420,East,Pennsylvania,Consumer,Standard Class,Paper
2023-02-09,4.72,0.82,1,0.2,CUST-0160,ORD-2023-01420,East,Pennsylvania,Consumer,Standard Class,Paper
2023-02-09,775.98,69.68,5,0.0,CUST-0160,ORD-2023-01420,East,Pennsylvania,Consumer,Standard Class,Bookcases
2023-02-09,181.69,36.29,1,0.05,CUST-0097,ORD-2023-01564,West,Oregon,Corporate,Standard Class,Phones
2023-02-09,831.78,124.89,6,0.1,CUST-0097,ORD-2023-01564,West,Oregon,Corporate,Standard Class,Storage
2023-02-09,1079.3,136.76,3,0.05,CUST-0097,ORD-2023-01564,West,Oregon,Corporate,Standard Class,Appliances
2023-02-09,195.61,58.73,7,0.0,CUST-0097,ORD-2023-01564,West,Oregon,Corporate,Standard Class,Paper
2023-02-09,3691.2,556.64,6,0.05,CUST-0105,ORD-2023-01575,West,Washington,Consumer,Second Class,Phones
2023-02-09,3065.46,207.35,3,0.15,CUST-0105,ORD-2023-01575,West,Washington,Consumer,Second Class,Phones
2023-02-09,5472.6,892.73,6,0.0,CUST-0076,ORD-2023-02417,Central,Illinois,Consumer,Standard Class,Phones
2023-02-09,169.48,33.94,7,0.15,CUST-0076,ORD-2023-02417,Central,Illinois,Consumer,Standard Class,Binders
2023-02-09,55.14,7.84,8,0.2,CUST-0076,ORD-2023-02417,Central,Illinois,Consumer,Standard Class,Paper
2023-02-09,2802.09,239.4,5,0.0,CUST-0309,ORD-2023-03496,South,Florida,Corporate,Standard Class,Chairs
2023-02-10,118.03,28.74,7,0.15,CUST-0181,ORD-2023-00026,South,Georgia,Consumer,Standard Class,Paper
2023-02-10,362.64,23.93,8,0.05,CUST-0181,ORD-2023-00026,South,Georgia,Consumer,Standard Class,Storage
2023-02-10,217.36,45.72,7,0.2,CUST-0181,ORD-2023-00026,South,Georgia,Consumer,Standard Class,Binders
2023-02-10,1471.38,97.73,4,0.1,CUST-0145,ORD-2023-00665,Central,Ohio,Home Office,Second Class,Chairs
2023-02-10,2905.55,13.09,8,0.2,CUST-0145,ORD-2023-00665,Central,Ohio,Home Office,Second Class,Tables
2023-02-10,145.78,9.61,4,0.1,CUST-0145,ORD-2023-00665,Central,Ohio,Home Office,Second Class,Storage
2023-02-10,3594.33,18.02,5,0.05,CUST-0145,ORD-2023-00665,Central,Ohio,Home Office,Second Class,Tables
2023-02-11,2236.47,406.41,5,0.05,CUST-0377,ORD-2023-00567,West,Oregon,Corporate,Standard Class,Appliances
2023-02-11,148.52,36.94,8,0.0,CUST-0377,ORD-2023-00567,West,Oregon,Corporate,Standard Class,Binders
2023-02-11,1743.56,189.63,5,0.0,CUST-0377,ORD-2023-00567,West,Oregon,Corporate,Standard Class,Chairs
2023-02-11,284.09,46.69,5,0.1,CUST-0377,ORD-2023-00567,West,Oregon,Corporate,Standard Class,Binders
2023-02-11,70.85,6.79,1,0.05,CUST-0192,ORD-2023-00652,South,Texas,Home Office,Standard Class,Appliances
2023-02-11,3366.84,686.94,3,0.0,CUST-0047,ORD-2023-00780,West,Washington,Consumer,Standard Class,Phones
2023-02-11,2675.66,179.35,4,0.15,CUST-0231,ORD-2023-02153,West,Washington,Consumer,Standard Class,Tables
2023-02-11,853.23,89.33,5,0.15,CUST-0336,ORD-2023-04523,East,New York,Home Office,Standard Class,Machines
2023-02-11,1420.35,116.43,5,0.2,CUST-0336,ORD-2023-04523,East,New York,Home Office,Standard Class,Machines
2023-02-11,79.53,8.71,3,0.3,CUST-0336,ORD-2023-04523,East,New York,Home Office,Standard Class,Binders
2023-02-12,2451.97,412.19,8,0.15,CUST-0332,ORD-2023-00352,South,Texas,Consumer,Standard Class,Appliances
2023-02-12,201.18,24.97,3,0.0,CUST-0332,ORD-2023-00352,South,Texas,Consumer,Standard Class,Storage
2023-02-12,158.0,42.24,8,0.1,CUST-0321,ORD-2023-02243,South,Georgia,Corporate,Standard Class,Paper
2023-02-12,165.84,28.14,4,0.1,CUST-0321,ORD-2023-02243,South,Georgia,Corporate,Standard Class,Binders
2023-02-13,5397.22,734.41,8,0.05,CUST-0061,ORD-2023-02527,West,Washington,Corporate,Standard Class,Phones
2023-02-13,2293.63,181.76,6,0.0,CUST-0367,ORD-2023-02881,East,New York,Consumer,Standard Class,Tables
2023-02-13,66.73,16.22,2,0.05,CUST-0367,ORD-2023-02881,East,New York,Consumer,Standard Class,Binders
2023-02-13,59.51,7.02,2,0.1,CUST-0367,ORD-2023-02881,East,New York,Consumer,Standard Class,Storage
2023-02-13,240.01,56.36,3,0.0,CUST-0338,ORD-2023-03329,South,Texas,Corporate,Standard Class,Accessories
2023-02-13,50.4,7.43,3,0.2,CUST-0338,ORD-2023-03329,South,Texas,Corporate,Standard Class,Paper
2023-02-14,1109.6,48.97,5,0.2,CUST-0179,ORD-2023-00438,East,Massachusetts,Consumer,Standard Class,Bookcases
2023-02-14,83.27,8.92,2,0.15,CUST-0179,ORD-2023-00438,East,Massachusetts,Consumer,Standard Class,Furnishings
2023-02-14,3081.29,420.62,5,0.0,CUST-0179,ORD-2023-00438,East,Massachusetts,Consumer,Standard Class,Phones
2023-02-14,176.94,52.47,5,0.0,CUST-0179,ORD-2023-00438,East,Massachusetts,Consumer,Standard Class,Paper
2023-02-14,4052.5,748.35,4,0.05,CUST-0024,ORD-2023-00464,West,Washington,Corporate,Standard Class,Phones
2023-02-14,2854.72,90.87,6,0.05,CUST-0352,ORD-2023-00502,East,Massachusetts,Home Office,Standard Class,Bookcases
2023-02-14,114.51,27.2,3,0.1,CUST-0352,ORD-2023-00502,East,Massachusetts,Home Office,Standard Class,Binders
2023-02-14,2912.76,484.04,6,0.05,CUST-0352,ORD-2023-00502,East,Massachusetts,Home Office,Standard Class,Appliances
